QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
1	0	3	84	0.000000	0.000000	0.000000	0.000000	-35.282260	149.005535	50.000000	1
2	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.279340	149.005956	90.000000	1
3	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.279220	149.008629	90.000000	1
4	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.281621	149.008478	80.000000	1
5	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.282591	149.000948	80.000000	1
6	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.283680	148.986098	100.000000	1
7	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.286573	148.976862	80.000000	1
8	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.278993	148.961187	90.000000	1
9	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.278924	148.957969	90.000000	1
10	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.278567	148.954295	650.000000	1
11	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.277520	148.944454	650.000000	1
12	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.276780	148.937791	90.000000	1
13	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.277161	148.926139	90.000000	1
14	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.277908	148.914386	90.000000	1
15	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.280597	148.910092	90.000000	1
16	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.287639	148.905032	100.000000	1
17	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.298553	148.899456	100.000000	1
18	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.320132	148.898093	95.000000	1
19	0	10	16	0.000000	0.000000	0.000000	0.000000	-35.321681	148.894669	90.000000	1
20	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.322125	148.893761	736.000000	1
21	0	0	31	0.000000	0.000000	0.000000	0.000000	-35.327485	148.890901	1168.000000	1
22	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.341693	148.889342	1168.000000	1
23	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.358418	148.883656	1168.000000	1
24	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.391591	148.861144	1473.000000	1
25	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.414535	148.861138	1473.000000	1
26	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.428522	148.891600	1473.000000	1
27	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.442759	148.889839	1473.000000	1
28	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.456744	148.883462	1473.000000	1
29	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.490987	148.883127	1473.000000	1
30	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.493601	148.881177	1778.000000	1
31	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.509658	148.870283	1778.000000	1
32	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.522538	148.864664	1778.000000	1
33	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.532244	148.870283	1778.000000	1
34	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.538683	148.877737	1778.000000	1
35	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.555216	148.890109	1778.000000	1
36	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.582419	148.910605	1778.000000	1
37	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.613983	148.900360	1778.000000	1
38	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.642122	148.899520	1778.000000	1
39	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.653866	148.905402	1778.000000	1
40	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.677744	148.922722	1778.000000	1
41	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.707398	148.946951	1778.000000	1
42	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.732124	148.964618	1778.000000	1
43	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.744006	148.967646	1778.000000	1
